input_text,label
"[CONTEXT]

Ogre Magi from the Radiant said EARLIER: ""lol""
Riki from the Dire said EARLIER: ""ty shaman""
Shadow Shaman from the Radiant said EARLIER: ""14 now""
Nature's Prophet from the Dire said EARLIER: ""no need defff Bro""
Nature's Prophet from the Dire said EARLIER: ""you need kill""
Nature's Prophet from the Dire said EARLIER: ""haha""
Riki from the Dire said EARLIER: ""lah""
Ancient Apparition from the Dire said EARLIER: ""Haha pa""
Nature's Prophet from the Dire said EARLIER: ""haha""
Nature's Prophet from the Dire said EARLIER: ""haha""
Pudge from the Dire said EARLIER: ""end sir""

[GAME STATE]
At 51:05 the Radiant are even with the Dire in gold and the Radiant are being stomped in xp.

[NATURE'S PROPHET'S STATUS]
Nature's Prophet killed Shadow Shaman 4 time(s), Treant Protector 1 time(s), Phantom Assassin 6 time(s), Outworld Devourer 1 time(s). Nature's Prophet has been killed by Ogre Magi 1 time(s), Outworld Devourer 1 time(s), Phantom Assassin 2 time(s), Treant Protector 1 time(s).

[MESSAGE]
Nature's Prophet from the Dire NOW says: ""haha""",0
"[CONTEXT]

Ogre Magi from the Radiant said EARLIER: ""lol""
Riki from the Dire said EARLIER: ""ty shaman""
Shadow Shaman from the Radiant said EARLIER: ""14 now""
Nature's Prophet from the Dire said EARLIER: ""no need defff Bro""
Nature's Prophet from the Dire said EARLIER: ""you need kill""
Nature's Prophet from the Dire said EARLIER: ""haha""
Riki from the Dire said EARLIER: ""lah""
Ancient Apparition from the Dire said EARLIER: ""Haha pa""
Nature's Prophet from the Dire said EARLIER: ""haha""
Nature's Prophet from the Dire said EARLIER: ""haha""
Pudge from the Dire said EARLIER: ""end sir""
Nature's Prophet from the Dire said EARLIER: ""haha""

[GAME STATE]
At 52:23 the Radiant are even with the Dire in gold and the Radiant are being stomped in xp.

[NATURE'S PROPHET'S STATUS]
Nature's Prophet killed Shadow Shaman 4 time(s), Treant Protector 1 time(s), Phantom Assassin 6 time(s), Outworld Devourer 1 time(s). Nature's Prophet has been killed by Ogre Magi 1 time(s), Outworld Devourer 1 time(s), Phantom Assassin 2 time(s), Treant Protector 1 time(s).

[MESSAGE]
Nature's Prophet from the Dire NOW says: ""haha""",0
"[CONTEXT]

Ogre Magi from the Radiant said EARLIER: ""lol""
Riki from the Dire said EARLIER: ""ty shaman""
Shadow Shaman from the Radiant said EARLIER: ""14 now""
Nature's Prophet from the Dire said EARLIER: ""no need defff Bro""
Nature's Prophet from the Dire said EARLIER: ""you need kill""
Nature's Prophet from the Dire said EARLIER: ""haha""
Riki from the Dire said EARLIER: ""lah""
Ancient Apparition from the Dire said EARLIER: ""Haha pa""
Nature's Prophet from the Dire said EARLIER: ""haha""
Nature's Prophet from the Dire said EARLIER: ""haha""
Pudge from the Dire said EARLIER: ""end sir""
Nature's Prophet from the Dire said EARLIER: ""haha""
Nature's Prophet from the Dire said EARLIER: ""haha""

[GAME STATE]
At 53:29 the Radiant are even with the Dire in gold and the Radiant are being stomped in xp.

[NATURE'S PROPHET'S STATUS]
Nature's Prophet killed Shadow Shaman 4 time(s), Treant Protector 1 time(s), Phantom Assassin 6 time(s), Outworld Devourer 2 time(s). Nature's Prophet has been killed by Ogre Magi 1 time(s), Outworld Devourer 1 time(s), Phantom Assassin 2 time(s), Treant Protector 1 time(s).

[MESSAGE]
Nature's Prophet from the Dire NOW says: ""haha""",0
"[CONTEXT]

Ogre Magi from the Radiant said EARLIER: ""lol""
Riki from the Dire said EARLIER: ""ty shaman""
Shadow Shaman from the Radiant said EARLIER: ""14 now""
Nature's Prophet from the Dire said EARLIER: ""no need defff Bro""
Nature's Prophet from the Dire said EARLIER: ""you need kill""
Nature's Prophet from the Dire said EARLIER: ""haha""
Riki from the Dire said EARLIER: ""lah""
Ancient Apparition from the Dire said EARLIER: ""Haha pa""
Nature's Prophet from the Dire said EARLIER: ""haha""
Nature's Prophet from the Dire said EARLIER: ""haha""
Pudge from the Dire said EARLIER: ""end sir""
Nature's Prophet from the Dire said EARLIER: ""haha""
Nature's Prophet from the Dire said EARLIER: ""haha""
Nature's Prophet from the Dire said EARLIER: ""haha""

[GAME STATE]
At 53:35 the Radiant are even with the Dire in gold and the Radiant are being stomped in xp.

[RIKI'S STATUS]
Riki killed Treant Protector 10 time(s), Shadow Shaman 9 time(s), Outworld Devourer 3 time(s), Ogre Magi 3 time(s), Phantom Assassin 5 time(s). Riki has been killed by Outworld Devourer 4 time(s), Phantom Assassin 1 time(s), Treant Protector 2 time(s), Shadow Shaman 2 time(s).

[MESSAGE]
Riki from the Dire NOW says: ""hahasdlhas ldkhasl""",0
"[CONTEXT]



[GAME STATE]
At 37:53 the Radiant are behind in gold and the Radiant are being stomped in xp.

[SNAPFIRE'S STATUS]
Snapfire killed Centaur Warrunner 2 time(s), Wraith King 2 time(s), Silencer 1 time(s). Snapfire has been killed by Enigma 2 time(s), Sniper 3 time(s), Wraith King 1 time(s).

[MESSAGE]
Snapfire from the Radiant NOW says: ""gg""",0
"[CONTEXT]

Snapfire from the Radiant said EARLIER: ""gg""

[GAME STATE]
At 37:56 the Radiant are behind in gold and the Radiant are being stomped in xp.

[ENIGMA'S STATUS]
Enigma killed Vengeful Spirit 3 time(s), Snapfire 2 time(s), Outworld Devourer 1 time(s), Omniknight 2 time(s), Spectre 1 time(s). Enigma has been killed by Vengeful Spirit 1 time(s).

[MESSAGE]
Enigma from the Dire NOW says: ""gg wp""",0
"[CONTEXT]



[GAME STATE]
At 28:00 the Radiant are being stomped in gold and the Radiant are being stomped in xp.

[WRAITH KING'S STATUS]
Wraith King killed Shadow Demon 1 time(s), Medusa 1 time(s), Zeus 1 time(s). Wraith King has been killed by Medusa 1 time(s), Zeus 2 time(s), Axe 3 time(s), Shadow Demon 2 time(s).

[MESSAGE]
Wraith King from the Radiant NOW says: ""gg""",0
"[CONTEXT]



[GAME STATE]
At 10:21 the Radiant are ahead in gold and the Radiant are dominating in xp.

[SHADOW SHAMAN'S STATUS]
Shadow Shaman killed Jakiro 2 time(s), Anti-Mage 1 time(s), Arc Warden 1 time(s). Shadow Shaman has not has been killed by any heroes yet.

[MESSAGE]
Shadow Shaman from the Radiant NOW says: ""interNiet""",0
"[CONTEXT]

Shadow Shaman from the Radiant said EARLIER: ""interNiet""

[GAME STATE]
At 10:24 the Radiant are ahead in gold and the Radiant are dominating in xp.

[LESHRAC'S STATUS]
Leshrac killed Arc Warden 1 time(s). Leshrac has not has been killed by any heroes yet.

[MESSAGE]
Leshrac from the Radiant NOW says: ""ez""",0
"[CONTEXT]

Shadow Shaman from the Radiant said EARLIER: ""interNiet""
Leshrac from the Radiant said EARLIER: ""ez""

[GAME STATE]
At 10:25 the Radiant are ahead in gold and the Radiant are dominating in xp.

[LESHRAC'S STATUS]
Leshrac killed Arc Warden 1 time(s). Leshrac has not has been killed by any heroes yet.

[MESSAGE]
Leshrac from the Radiant NOW says: ""noobs""",1
"[CONTEXT]



[GAME STATE]
At 36:44 the Radiant are slightly behind in gold and the Radiant are being stomped in xp.

[LION'S STATUS]
Lion killed Skywrath Mage 1 time(s), Medusa 1 time(s), Night Stalker 2 time(s), Ogre Magi 1 time(s). Lion has been killed by Night Stalker 1 time(s), Skywrath Mage 1 time(s), Ogre Magi 1 time(s).

[MESSAGE]
Lion from the Dire NOW says: ""how""",0
"[CONTEXT]

Lion from the Dire said EARLIER: ""how""

[GAME STATE]
At 43:21 the Radiant are slightly behind in gold and the Radiant are being stomped in xp.

[LION'S STATUS]
Lion killed Skywrath Mage 1 time(s), Medusa 2 time(s), Night Stalker 3 time(s), Ogre Magi 2 time(s). Lion has been killed by Night Stalker 1 time(s), Skywrath Mage 1 time(s), Ogre Magi 1 time(s).

[MESSAGE]
Lion from the Dire NOW says: ""ez""",1
"[CONTEXT]

Lion from the Dire said EARLIER: ""how""
Lion from the Dire said EARLIER: ""ez""

[GAME STATE]
At 43:25 the Radiant are slightly behind in gold and the Radiant are being stomped in xp.

[STORM SPIRIT'S STATUS]
Storm Spirit killed Enchantress 2 time(s), Medusa 2 time(s), Night Stalker 1 time(s), Ogre Magi 2 time(s). Storm Spirit has been killed by Medusa 1 time(s), Night Stalker 1 time(s), Skywrath Mage 1 time(s).

[MESSAGE]
Storm Spirit from the Dire NOW says: ""ez""",1
"[CONTEXT]



[GAME STATE]
At 39:26 the Radiant are ahead in gold and the Radiant are ahead in xp.

[CLINKZ'S STATUS]
Clinkz killed Jakiro 3 time(s), Sniper 5 time(s), Tiny 5 time(s), Axe 1 time(s). Clinkz has been killed by Jakiro 3 time(s), Axe 1 time(s), Sniper 2 time(s).

[MESSAGE]
Clinkz from the Radiant NOW says: ""this jakiro realy shit""",1
"[CONTEXT]

Clinkz from the Radiant said EARLIER: ""this jakiro realy shit""

[GAME STATE]
At 51:48 the Radiant are even with the Dire in gold and the Radiant are slightly ahead in xp.

[TIDEHUNTER'S STATUS]
Tidehunter killed Tiny 2 time(s), Axe 2 time(s), Jakiro 3 time(s), Tinker 2 time(s). Tidehunter has been killed by Axe 2 time(s), Sniper 3 time(s), Tinker 2 time(s).

[MESSAGE]
Tidehunter from the Radiant NOW says: ""still got bb ?""",0
"[CONTEXT]

Clinkz from the Radiant said EARLIER: ""this jakiro realy shit""
Tidehunter from the Radiant said EARLIER: ""still got bb ?""

[GAME STATE]
At 51:49 the Radiant are even with the Dire in gold and the Radiant are slightly ahead in xp.

[EARTHSHAKER'S STATUS]
Earthshaker killed Sniper 2 time(s), Tiny 3 time(s), Tinker 2 time(s), Jakiro 1 time(s), Axe 1 time(s). Earthshaker has been killed by Jakiro 2 time(s), Axe 1 time(s), Sniper 2 time(s), Tiny 3 time(s).

[MESSAGE]
Earthshaker from the Radiant NOW says: ""ez""",1
"[CONTEXT]

Clinkz from the Radiant said EARLIER: ""this jakiro realy shit""
Tidehunter from the Radiant said EARLIER: ""still got bb ?""
Earthshaker from the Radiant said EARLIER: ""ez""

[GAME STATE]
At 51:49 the Radiant are even with the Dire in gold and the Radiant are slightly ahead in xp.

[TIDEHUNTER'S STATUS]
Tidehunter killed Tiny 2 time(s), Axe 2 time(s), Jakiro 3 time(s), Tinker 2 time(s). Tidehunter has been killed by Axe 2 time(s), Sniper 3 time(s), Tinker 2 time(s).

[MESSAGE]
Tidehunter from the Radiant NOW says: ""ez""",1
"[CONTEXT]

Clinkz from the Radiant said EARLIER: ""this jakiro realy shit""
Tidehunter from the Radiant said EARLIER: ""still got bb ?""
Earthshaker from the Radiant said EARLIER: ""ez""
Tidehunter from the Radiant said EARLIER: ""ez""

[GAME STATE]
At 51:53 the Radiant are even with the Dire in gold and the Radiant are slightly ahead in xp.

[TIDEHUNTER'S STATUS]
Tidehunter killed Tiny 2 time(s), Axe 2 time(s), Jakiro 3 time(s), Tinker 2 time(s). Tidehunter has been killed by Axe 2 time(s), Sniper 3 time(s), Tinker 2 time(s).

[MESSAGE]
Tidehunter from the Radiant NOW says: ""bkb niper?""",0
"[CONTEXT]

Clinkz from the Radiant said EARLIER: ""this jakiro realy shit""
Tidehunter from the Radiant said EARLIER: ""still got bb ?""
Earthshaker from the Radiant said EARLIER: ""ez""
Tidehunter from the Radiant said EARLIER: ""ez""
Tidehunter from the Radiant said EARLIER: ""bkb niper?""

[GAME STATE]
At 52:02 the Radiant are even with the Dire in gold and the Radiant are dominating in xp.

[SNIPER'S STATUS]
Sniper killed Tidehunter 3 time(s), Earthshaker 2 time(s), Silencer 6 time(s), Rubick 2 time(s), Clinkz 2 time(s). Sniper has been killed by Rubick 6 time(s), Earthshaker 2 time(s), Silencer 1 time(s), Clinkz 5 time(s).

[MESSAGE]
Sniper from the Dire NOW says: ""your mum no nipple""",1
"[CONTEXT]

Clinkz from the Radiant said EARLIER: ""this jakiro realy shit""
Tidehunter from the Radiant said EARLIER: ""still got bb ?""
Earthshaker from the Radiant said EARLIER: ""ez""
Tidehunter from the Radiant said EARLIER: ""ez""
Tidehunter from the Radiant said EARLIER: ""bkb niper?""
Sniper from the Dire said EARLIER: ""your mum no nipple""

[GAME STATE]
At 52:10 the Radiant are even with the Dire in gold and the Radiant are dominating in xp.

[CLINKZ'S STATUS]
Clinkz killed Jakiro 3 time(s), Sniper 5 time(s), Tiny 5 time(s), Axe 2 time(s), Tinker 1 time(s). Clinkz has been killed by Jakiro 4 time(s), Axe 2 time(s), Sniper 2 time(s), Tiny 1 time(s).

[MESSAGE]
Clinkz from the Radiant NOW says: ""carry diff""",1
"[CONTEXT]



[GAME STATE]
At 17:43 the Radiant are ahead in gold and the Radiant are ahead in xp.

[SNIPER'S STATUS]
Sniper killed Invoker 2 time(s), Centaur Warrunner 3 time(s), Disruptor 1 time(s), Warlock 1 time(s). Sniper has been killed by Warlock 1 time(s), Templar Assassin 1 time(s).

[MESSAGE]
Sniper from the Dire NOW says: ""end mid""",0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""

[GAME STATE]
At 17:46 the Radiant are ahead in gold and the Radiant are ahead in xp.

[SNIPER'S STATUS]
Sniper killed Invoker 2 time(s), Centaur Warrunner 3 time(s), Disruptor 1 time(s), Warlock 1 time(s). Sniper has been killed by Warlock 1 time(s), Templar Assassin 1 time(s).

[MESSAGE]
Sniper from the Dire NOW says: ""this team is asleep hahaha""",1
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""

[GAME STATE]
At 18:13 the Radiant are ahead in gold and the Radiant are dominating in xp.

[SNIPER'S STATUS]
Sniper killed Invoker 2 time(s), Centaur Warrunner 3 time(s), Disruptor 1 time(s), Warlock 1 time(s). Sniper has been killed by Warlock 1 time(s), Templar Assassin 1 time(s).

[MESSAGE]
Sniper from the Dire NOW says: ""no def""",0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""

[GAME STATE]
At 18:15 the Radiant are ahead in gold and the Radiant are dominating in xp.

[SNIPER'S STATUS]
Sniper killed Invoker 2 time(s), Centaur Warrunner 3 time(s), Disruptor 1 time(s), Warlock 1 time(s). Sniper has been killed by Warlock 1 time(s), Templar Assassin 1 time(s).

[MESSAGE]
Sniper from the Dire NOW says: ""go straight""",0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""

[GAME STATE]
At 19:51 the Radiant are dominating in gold and the Radiant are dominating in xp.

[SNIPER'S STATUS]
Sniper killed Invoker 2 time(s), Centaur Warrunner 3 time(s), Disruptor 1 time(s), Warlock 1 time(s). Sniper has been killed by Centaur Warrunner 1 time(s), Warlock 1 time(s), Templar Assassin 1 time(s).

[MESSAGE]
Sniper from the Dire NOW says: ""guys dont waste time go striaght mid""",0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""

[GAME STATE]
At 19:54 the Radiant are dominating in gold and the Radiant are dominating in xp.

[SNIPER'S STATUS]
Sniper killed Invoker 2 time(s), Centaur Warrunner 3 time(s), Disruptor 1 time(s), Warlock 1 time(s). Sniper has been killed by Centaur Warrunner 1 time(s), Warlock 1 time(s), Templar Assassin 1 time(s).

[MESSAGE]
Sniper from the Dire NOW says: ""this people 0 item""",1
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""

[GAME STATE]
At 20:04 the Radiant are ahead in gold and the Radiant are dominating in xp.

[DISRUPTOR'S STATUS]
Disruptor killed Faceless Void 2 time(s), Lina 1 time(s). Disruptor has been killed by Sniper 1 time(s).

[MESSAGE]
Disruptor from the Radiant NOW says: ""hahahaha""",0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""

[GAME STATE]
At 20:12 the Radiant are ahead in gold and the Radiant are dominating in xp.

[DISRUPTOR'S STATUS]
Disruptor killed Faceless Void 2 time(s), Lina 1 time(s). Disruptor has been killed by Sniper 1 time(s).

[MESSAGE]
Disruptor from the Radiant NOW says: ""who we gon report?""",1
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""
Disruptor from the Radiant said EARLIER: ""who we gon report?""

[GAME STATE]
At 20:22 the Radiant are ahead in gold and the Radiant are dominating in xp.

[SNIPER'S STATUS]
Sniper killed Invoker 2 time(s), Centaur Warrunner 3 time(s), Disruptor 1 time(s), Warlock 1 time(s). Sniper has been killed by Centaur Warrunner 1 time(s), Warlock 1 time(s), Templar Assassin 1 time(s).

[MESSAGE]
Sniper from the Dire NOW says: ""no need""",1
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""
Disruptor from the Radiant said EARLIER: ""who we gon report?""
Sniper from the Dire said EARLIER: ""no need""

[GAME STATE]
At 20:24 the Radiant are ahead in gold and the Radiant are dominating in xp.

[SNIPER'S STATUS]
Sniper killed Invoker 2 time(s), Centaur Warrunner 3 time(s), Disruptor 1 time(s), Warlock 1 time(s). Sniper has been killed by Centaur Warrunner 1 time(s), Warlock 1 time(s), Templar Assassin 1 time(s).

[MESSAGE]
Sniper from the Dire NOW says: ""low rank""",1
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""
Disruptor from the Radiant said EARLIER: ""who we gon report?""
Sniper from the Dire said EARLIER: ""no need""
Sniper from the Dire said EARLIER: ""low rank""

[GAME STATE]
At 23:27 the Radiant are dominating in gold and the Radiant are dominating in xp.

[PUDGE'S STATUS]
Pudge killed Disruptor 1 time(s). Pudge has been killed by Templar Assassin 3 time(s).

[MESSAGE]
Pudge from the Dire NOW says: ""ty""",0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""
Disruptor from the Radiant said EARLIER: ""who we gon report?""
Sniper from the Dire said EARLIER: ""no need""
Sniper from the Dire said EARLIER: ""low rank""
Pudge from the Dire said EARLIER: ""ty""

[GAME STATE]
At 23:45 the Radiant are dominating in gold and the Radiant are dominating in xp.

[DISRUPTOR'S STATUS]
Disruptor killed Faceless Void 2 time(s), Lina 1 time(s). Disruptor has been killed by Pudge 1 time(s), Sniper 1 time(s).

[MESSAGE]
Disruptor from the Radiant NOW says: ""lil gift for you""",0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""
Disruptor from the Radiant said EARLIER: ""who we gon report?""
Sniper from the Dire said EARLIER: ""no need""
Sniper from the Dire said EARLIER: ""low rank""
Pudge from the Dire said EARLIER: ""ty""
Disruptor from the Radiant said EARLIER: ""lil gift for you""

[GAME STATE]
At 26:41 the Radiant are dominating in gold and the Radiant are dominating in xp.

[PUDGE'S STATUS]
Pudge killed Disruptor 1 time(s). Pudge has been killed by Templar Assassin 4 time(s).

[MESSAGE]
Pudge from the Dire NOW says: ""GG """,0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""
Disruptor from the Radiant said EARLIER: ""who we gon report?""
Sniper from the Dire said EARLIER: ""no need""
Sniper from the Dire said EARLIER: ""low rank""
Pudge from the Dire said EARLIER: ""ty""
Disruptor from the Radiant said EARLIER: ""lil gift for you""
Pudge from the Dire said EARLIER: ""GG""

[GAME STATE]
At 27:04 the Radiant are dominating in gold and the Radiant are dominating in xp.

[DISRUPTOR'S STATUS]
Disruptor killed Faceless Void 3 time(s), Lina 1 time(s). Disruptor has been killed by Pudge 1 time(s), Sniper 2 time(s).

[MESSAGE]
Disruptor from the Radiant NOW says: ""enmd""",0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""
Disruptor from the Radiant said EARLIER: ""who we gon report?""
Sniper from the Dire said EARLIER: ""no need""
Sniper from the Dire said EARLIER: ""low rank""
Pudge from the Dire said EARLIER: ""ty""
Disruptor from the Radiant said EARLIER: ""lil gift for you""
Pudge from the Dire said EARLIER: ""GG""
Disruptor from the Radiant said EARLIER: ""enmd""

[GAME STATE]
At 29:40 the Radiant are dominating in gold and the Radiant are dominating in xp.

[PUDGE'S STATUS]
Pudge killed Disruptor 1 time(s). Pudge has been killed by Invoker 1 time(s), Templar Assassin 4 time(s).

[MESSAGE]
Pudge from the Dire NOW says: ""read """,0
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""
Disruptor from the Radiant said EARLIER: ""who we gon report?""
Sniper from the Dire said EARLIER: ""no need""
Sniper from the Dire said EARLIER: ""low rank""
Pudge from the Dire said EARLIER: ""ty""
Disruptor from the Radiant said EARLIER: ""lil gift for you""
Pudge from the Dire said EARLIER: ""GG""
Disruptor from the Radiant said EARLIER: ""enmd""
Pudge from the Dire said EARLIER: ""read""

[GAME STATE]
At 29:56 the Radiant are dominating in gold and the Radiant are dominating in xp.

[INVOKER'S STATUS]
Invoker killed Lina 3 time(s), Faceless Void 1 time(s), Pudge 1 time(s). Invoker has been killed by Lina 1 time(s), Sniper 2 time(s).

[MESSAGE]
Invoker from the Radiant NOW says: ""EZ MID""",1
"[CONTEXT]

Sniper from the Dire said EARLIER: ""end mid""
Sniper from the Dire said EARLIER: ""this team is asleep hahaha""
Sniper from the Dire said EARLIER: ""no def""
Sniper from the Dire said EARLIER: ""go straight""
Sniper from the Dire said EARLIER: ""guys dont waste time go striaght mid""
Sniper from the Dire said EARLIER: ""this people 0 item""
Disruptor from the Radiant said EARLIER: ""hahahaha""
Disruptor from the Radiant said EARLIER: ""who we gon report?""
Sniper from the Dire said EARLIER: ""no need""
Sniper from the Dire said EARLIER: ""low rank""
Pudge from the Dire said EARLIER: ""ty""
Disruptor from the Radiant said EARLIER: ""lil gift for you""
Pudge from the Dire said EARLIER: ""GG""
Disruptor from the Radiant said EARLIER: ""enmd""
Pudge from the Dire said EARLIER: ""read""
Invoker from the Radiant said EARLIER: ""EZ MID""

[GAME STATE]
At 30:10 the Radiant are ahead in gold and the Radiant are dominating in xp.

[INVOKER'S STATUS]
Invoker killed Lina 3 time(s), Faceless Void 1 time(s), Pudge 1 time(s). Invoker has been killed by Lina 1 time(s), Sniper 2 time(s).

[MESSAGE]
Invoker from the Radiant NOW says: ""EZ MID""",1
"[CONTEXT]



[GAME STATE]
At 35:39 the Radiant are even with the Dire in gold and the Radiant are behind in xp.

[LION'S STATUS]
Lion killed Ursa 1 time(s), Zeus 2 time(s), Doom 1 time(s), Weaver 1 time(s), Beastmaster 1 time(s). Lion has been killed by Beastmaster 4 time(s), Weaver 1 time(s), Ursa 1 time(s).

[MESSAGE]
Lion from the Radiant NOW says: ""rep slark buyer""",1
"[CONTEXT]

Lion from the Radiant said EARLIER: ""rep slark buyer""

[GAME STATE]
At 50:21 the Radiant are even with the Dire in gold and the Radiant are slightly behind in xp.

[BEASTMASTER'S STATUS]
Beastmaster killed Lion 5 time(s), Slark 4 time(s), Axe 3 time(s), Medusa 2 time(s), Phoenix 5 time(s). Beastmaster has been killed by Lion 1 time(s), Medusa 1 time(s), Slark 4 time(s), Axe 1 time(s), Phoenix 1 time(s).

[MESSAGE]
Beastmaster from the Dire NOW says: ""https://www.twitch.tv/wxrkg0d""",1
"[CONTEXT]

Lion from the Radiant said EARLIER: ""rep slark buyer""
Beastmaster from the Dire said EARLIER: ""https://www.twitch.tv/wxrkg0d""

[GAME STATE]
At 50:21 the Radiant are even with the Dire in gold and the Radiant are slightly behind in xp.

[BEASTMASTER'S STATUS]
Beastmaster killed Lion 5 time(s), Slark 4 time(s), Axe 3 time(s), Medusa 2 time(s), Phoenix 5 time(s). Beastmaster has been killed by Lion 1 time(s), Medusa 1 time(s), Slark 4 time(s), Axe 1 time(s), Phoenix 1 time(s).

[MESSAGE]
Beastmaster from the Dire NOW says: ""https://www.twitch.tv/wxrkg0d""",1
"[CONTEXT]

Lion from the Radiant said EARLIER: ""rep slark buyer""
Beastmaster from the Dire said EARLIER: ""https://www.twitch.tv/wxrkg0d""
Beastmaster from the Dire said EARLIER: ""https://www.twitch.tv/wxrkg0d""

[GAME STATE]
At 50:22 the Radiant are even with the Dire in gold and the Radiant are slightly behind in xp.

[BEASTMASTER'S STATUS]
Beastmaster killed Lion 5 time(s), Slark 4 time(s), Axe 3 time(s), Medusa 2 time(s), Phoenix 5 time(s). Beastmaster has been killed by Lion 1 time(s), Medusa 1 time(s), Slark 4 time(s), Axe 1 time(s), Phoenix 1 time(s).

[MESSAGE]
Beastmaster from the Dire NOW says: ""https://www.twitch.tv/wxrkg0d""",1
